NM_YR|NM_MTH|MS_CPI_IDX|MS_WITHOUT_ENE_IDX|MS_WITHOUT_PTRL_IDX|MS_WT_CPI|MS_CPI_INFL|MS_HLTH_IDX|MS_SMOOTH_IDX|NM_BASE_YR
1972|8|26.33000000|.|.|1000|.|.|.|2004
1972|8|21.51000000|.|.|1000|5.39%|.|.|2013
1972|9|4976.15000000|.|.|1000|.|.|.|1914
1972|9|684.19000000|.|.|1000|.|.|.|1936
1972|9|164.83000000|.|.|1000|.|.|.|1953
1972|9|126.87000000|.|.|1000|.|.|.|1966
1972|9|106.71000000|.|.|1000|.|.|.|1971
1972|9|77.89000000|.|.|1000|.|.|.|1974
1972|9|50.57000000|.|.|1000|.|.|.|1981
1972|9|37.39000000|.|.|1000|.|.|.|1988
1972|9|30.46000000|.|.|1000|.|.|.|1996
1972|9|26.51000000|.|.|1000|.|.|.|2004
1972|9|21.66000000|.|.|1000|5.35%|.|.|2013
1972|10|5004.59000000|.|.|1000|.|.|.|1914
1972|10|688.11000000|.|.|1000|.|.|.|1936
1972|10|165.77000000|.|.|1000|.|.|.|1953
1972|10|127.59000000|.|.|1000|.|.|.|1966
1972|10|107.32000000|.|.|1000|.|.|.|1971
1972|10|78.34000000|.|.|1000|.|.|.|1974
1972|10|50.86000000|.|.|1000|.|.|.|1981
1972|10|37.60000000|.|.|1000|.|.|.|1988
1972|10|30.64000000|.|.|1000|.|.|.|1996
1972|10|26.66000000|.|.|1000|.|.|.|2004
1972|10|21.78000000|.|.|1000|5.73%|.|.|2013
1972|11|5041.43000000|.|.|1000|.|.|.|1914
1972|11|693.17000000|.|.|1000|.|.|.|1936
1972|11|166.99000000|.|.|1000|.|.|.|1953
1972|11|128.53000000|.|.|1000|.|.|.|1966
1972|11|108.11000000|.|.|1000|.|.|.|1971
1972|11|78.91000000|.|.|1000|.|.|.|1974
1972|11|51.24000000|.|.|1000|.|.|.|1981
1972|11|37.88000000|.|.|1000|.|.|.|1988
1972|11|30.86000000|.|.|1000|.|.|.|1996
1972|11|26.85000000|.|.|1000|.|.|.|2004
1972|11|21.94000000|.|.|1000|6.09%|.|.|2013
1972|12|5076.87000000|.|.|1000|.|.|.|1914
1972|12|698.04000000|.|.|1000|.|.|.|1936
1972|12|168.16000000|.|.|1000|.|.|.|1953
1972|12|129.44000000|.|.|1000|.|.|.|1966
1972|12|108.87000000|.|.|1000|.|.|.|1971
1972|12|79.47000000|.|.|1000|.|.|.|1974
1972|12|51.60000000|.|.|1000|.|.|.|1981
1972|12|38.14000000|.|.|1000|.|.|.|1988
1972|12|31.08000000|.|.|1000|.|.|.|1996
1972|12|27.04000000|.|.|1000|.|.|.|2004
1972|12|22.09000000|.|.|1000|6.36%|.|.|2013
1973|1|5122.57000000|.|.|1000|.|.|.|1914
1973|1|704.33000000|.|.|1000|.|.|.|1936
1973|1|169.68000000|.|.|1000|.|.|.|1953
1973|1|130.60000000|.|.|1000|.|.|.|1966
1973|1|109.85000000|.|.|1000|.|.|.|1971
1973|1|80.18000000|.|.|1000|.|.|.|1974
1973|1|52.06000000|.|.|1000|.|.|.|1981
1973|1|38.49000000|.|.|1000|.|.|.|1988
1973|1|31.36000000|.|.|1000|.|.|.|1996
1973|1|27.28000000|.|.|1000|.|.|.|2004
1973|1|22.29000000|.|.|1000|6.86%|.|.|2013
1973|2|5151.02000000|.|.|1000|.|.|.|1914
1973|2|708.24000000|.|.|1000|.|.|.|1936
1973|2|170.62000000|.|.|1000|.|.|.|1953
1973|2|131.33000000|.|.|1000|.|.|.|1966
1973|2|110.46000000|.|.|1000|.|.|.|1971
1973|2|80.63000000|.|.|1000|.|.|.|1974
1973|2|52.35000000|.|.|1000|.|.|.|1981
1973|2|38.70000000|.|.|1000|.|.|.|1988
1973|2|31.53000000|.|.|1000|.|.|.|1996
1973|2|27.44000000|.|.|1000|.|.|.|2004
1973|2|22.42000000|.|.|1000|6.91%|.|.|2013
1973|3|5162.21000000|.|.|1000|.|.|.|1914
1973|3|709.78000000|.|.|1000|.|.|.|1936
1973|3|170.99000000|.|.|1000|.|.|.|1953
1973|3|131.61000000|.|.|1000|.|.|.|1966
1973|3|110.70000000|.|.|1000|.|.|.|1971
1973|3|80.80000000|.|.|1000|.|.|.|1974
1973|3|52.47000000|.|.|1000|.|.|.|1981
1973|3|38.78000000|.|.|1000|.|.|.|1988
1973|3|31.60000000|.|.|1000|.|.|.|1996
1973|3|27.50000000|.|.|1000|.|.|.|2004
1973|3|22.46000000|.|.|1000|7.00%|.|.|2013
1973|4|5191.59000000|.|.|1000|.|.|.|1914
1973|4|713.82000000|.|.|1000|.|.|.|1936
1973|4|171.96000000|.|.|1000|.|.|.|1953
1973|4|132.36000000|.|.|1000|.|.|.|1966
1973|4|111.33000000|.|.|1000|.|.|.|1971
1973|4|81.26000000|.|.|1000|.|.|.|1974
1973|4|52.76000000|.|.|1000|.|.|.|1981
1973|4|39.00000000|.|.|1000|.|.|.|1988
1973|4|31.78000000|.|.|1000|.|.|.|1996
1973|4|27.65000000|.|.|1000|.|.|.|2004
1973|4|22.59000000|.|.|1000|7.21%|.|.|2013
1973|5|5213.04000000|.|.|1000|.|.|.|1914
1973|5|716.77000000|.|.|1000|.|.|.|1936
1973|5|172.67000000|.|.|1000|.|.|.|1953
1973|5|132.91000000|.|.|1000|.|.|.|1966
1973|5|111.79000000|.|.|1000|.|.|.|1971
1973|5|81.60000000|.|.|1000|.|.|.|1974
1973|5|52.98000000|.|.|1000|.|.|.|1981
1973|5|39.17000000|.|.|1000|.|.|.|1988
1973|5|31.91000000|.|.|1000|.|.|.|1996
1973|5|27.77000000|.|.|1000|.|.|.|2004
1973|5|22.69000000|.|.|1000|7.48%|.|.|2013
1973|6|5238.69000000|.|.|1000|.|.|.|1914
1973|6|720.29000000|.|.|1000|.|.|.|1936
1973|6|173.52000000|.|.|1000|.|.|.|1953
1973|6|133.56000000|.|.|1000|.|.|.|1966
1973|6|112.34000000|.|.|1000|.|.|.|1971
1973|6|82.00000000|.|.|1000|.|.|.|1974
1973|6|53.24000000|.|.|1000|.|.|.|1981
1973|6|39.36000000|.|.|1000|.|.|.|1988
1973|6|32.07000000|.|.|1000|.|.|.|1996
1973|6|27.90000000|.|.|1000|.|.|.|2004
1973|6|22.80000000|.|.|1000|6.89%|.|.|2013
1973|7|5261.54000000|.|.|1000|.|.|.|1914
1973|7|723.43000000|.|.|1000|.|.|.|1936
1973|7|174.28000000|.|.|1000|.|.|.|1953
1973|7|134.14000000|.|.|1000|.|.|.|1966
1973|7|112.83000000|.|.|1000|.|.|.|1971
1973|7|82.36000000|.|.|1000|.|.|.|1974
1973|7|53.47000000|.|.|1000|.|.|.|1981
1973|7|39.53000000|.|.|1000|.|.|.|1988
1973|7|32.21000000|.|.|1000|.|.|.|1996
1973|7|28.02000000|.|.|1000|.|.|.|2004
1973|7|22.90000000|.|.|1000|6.61%|.|.|2013
1973|8|5285.79000000|.|.|1000|.|.|.|1914
1973|8|726.77000000|.|.|1000|.|.|.|1936
1973|8|175.08000000|.|.|1000|.|.|.|1953
1973|8|134.76000000|.|.|1000|.|.|.|1966
1973|8|113.35000000|.|.|1000|.|.|.|1971
1973|8|82.74000000|.|.|1000|.|.|.|1974
1973|8|53.72000000|.|.|1000|.|.|.|1981
1973|8|39.71000000|.|.|1000|.|.|.|1988
1973|8|32.36000000|.|.|1000|.|.|.|1996
1973|8|28.15000000|.|.|1000|.|.|.|2004
1973|8|23.00000000|.|.|1000|6.93%|.|.|2013
1973|9|5310.97000000|.|.|1000|.|.|.|1914
1973|9|730.23000000|.|.|1000|.|.|.|1936
1973|9|175.92000000|.|.|1000|.|.|.|1953
1973|9|135.40000000|.|.|1000|.|.|.|1966
1973|9|113.89000000|.|.|1000|.|.|.|1971
1973|9|83.13000000|.|.|1000|.|.|.|1974
1973|9|53.98000000|.|.|1000|.|.|.|1981
1973|9|39.90000000|.|.|1000|.|.|.|1988
1973|9|32.51000000|.|.|1000|.|.|.|1996
1973|9|28.29000000|.|.|1000|.|.|.|2004
1973|9|23.11000000|.|.|1000|6.74%|.|.|2013
1973|10|5346.88000000|.|.|1000|.|.|.|1914
1973|10|735.17000000|.|.|1000|.|.|.|1936
1973|10|177.11000000|.|.|1000|.|.|.|1953
1973|10|136.32000000|.|.|1000|.|.|.|1966
1973|10|114.66000000|.|.|1000|.|.|.|1971
1973|10|83.69000000|.|.|1000|.|.|.|1974
1973|10|54.34000000|.|.|1000|.|.|.|1981
1973|10|40.17000000|.|.|1000|.|.|.|1988
1973|10|32.73000000|.|.|1000|.|.|.|1996
1973|10|28.48000000|.|.|1000|.|.|.|2004
1973|10|23.27000000|.|.|1000|6.84%|.|.|2013
1973|11|5379.98000000|.|.|1000|.|.|.|1914
1973|11|739.72000000|.|.|1000|.|.|.|1936
1973|11|178.20000000|.|.|1000|.|.|.|1953
1973|11|137.16000000|.|.|1000|.|.|.|1966
1973|11|115.37000000|.|.|1000|.|.|.|1971
1973|11|84.21000000|.|.|1000|.|.|.|1974
1973|11|54.68000000|.|.|1000|.|.|.|1981
1973|11|40.42000000|.|.|1000|.|.|.|1988
1973|11|32.93000000|.|.|1000|.|.|.|1996
1973|11|28.66000000|.|.|1000|.|.|.|2004
1973|11|23.41000000|.|.|1000|6.75%|.|.|2013
1973|12|5447.14000000|.|.|1000|.|.|.|1914
1973|12|748.95000000|.|.|1000|.|.|.|1936
1973|12|180.43000000|.|.|1000|.|.|.|1953
1973|12|138.88000000|.|.|1000|.|.|.|1966
1973|12|116.81000000|.|.|1000|.|.|.|1971
1973|12|85.26000000|.|.|1000|.|.|.|1974
1973|12|55.36000000|.|.|1000|.|.|.|1981
1973|12|40.92000000|.|.|1000|.|.|.|1988
1973|12|33.34000000|.|.|1000|.|.|.|1996
1973|12|29.01000000|.|.|1000|.|.|.|2004
1973|12|23.70000000|.|.|1000|7.29%|.|.|2013
1974|1|5508.69000000|.|.|1000|.|.|.|1914
1974|1|757.42000000|.|.|1000|.|.|.|1936
1974|1|182.47000000|.|.|1000|.|.|.|1953
1974|1|140.44000000|.|.|1000|.|.|.|1966
1974|1|118.13000000|.|.|1000|.|.|.|1971
1974|1|86.23000000|.|.|1000|.|.|.|1974
1974|1|55.99000000|.|.|1000|.|.|.|1981
1974|1|41.39000000|.|.|1000|.|.|.|1988
1974|1|33.72000000|.|.|1000|.|.|.|1996
1974|1|29.34000000|.|.|1000|.|.|.|2004
1974|1|23.97000000|.|.|1000|7.54%|.|.|2013
1974|2|5580.04000000|.|.|1000|.|.|.|1914
1974|2|767.23000000|.|.|1000|.|.|.|1936
1974|2|184.83000000|.|.|1000|.|.|.|1953
1974|2|142.26000000|.|.|1000|.|.|.|1966
1974|2|119.66000000|.|.|1000|.|.|.|1971
1974|2|87.34000000|.|.|1000|.|.|.|1974
1974|2|56.71000000|.|.|1000|.|.|.|1981
1974|2|41.92000000|.|.|1000|.|.|.|1988
1974|2|34.16000000|.|.|1000|.|.|.|1996
1974|2|29.72000000|.|.|1000|.|.|.|2004
1974|2|24.28000000|.|.|1000|8.30%|.|.|2013
1974|3|5649.99000000|.|.|1000|.|.|.|1914
1974|3|776.84000000|.|.|1000|.|.|.|1936
1974|3|187.15000000|.|.|1000|.|.|.|1953
1974|3|144.05000000|.|.|1000|.|.|.|1966
1974|3|121.16000000|.|.|1000|.|.|.|1971
1974|3|88.44000000|.|.|1000|.|.|.|1974
1974|3|57.42000000|.|.|1000|.|.|.|1981
1974|3|42.45000000|.|.|1000|.|.|.|1988
1974|3|34.59000000|.|.|1000|.|.|.|1996
1974|3|30.09000000|.|.|1000|.|.|.|2004
1974|3|24.59000000|.|.|1000|9.39%|.|.|2013
1974|4|5730.66000000|.|.|1000|.|.|.|1914
1974|4|787.94000000|.|.|1000|.|.|.|1936
1974|4|189.82000000|.|.|1000|.|.|.|1953
1974|4|146.10000000|.|.|1000|.|.|.|1966
1974|4|122.89000000|.|.|1000|.|.|.|1971
1974|4|89.70000000|.|.|1000|.|.|.|1974
1974|4|58.24000000|.|.|1000|.|.|.|1981
1974|4|43.05000000|.|.|1000|.|.|.|1988
1974|4|35.08000000|.|.|1000|.|.|.|1996
1974|4|30.52000000|.|.|1000|.|.|.|2004
1974|4|24.94000000|.|.|1000|10.4%|.|.|2013
1974|5|5814.60000000|.|.|1000|.|.|.|1914
1974|5|799.48000000|.|.|1000|.|.|.|1936
1974|5|192.60000000|.|.|1000|.|.|.|1953
1974|5|148.24000000|.|.|1000|.|.|.|1966
1974|5|124.69000000|.|.|1000|.|.|.|1971
1974|5|91.01000000|.|.|1000|.|.|.|1974
1974|5|59.10000000|.|.|1000|.|.|.|1981
1974|5|43.69000000|.|.|1000|.|.|.|1988
1974|5|35.59000000|.|.|1000|.|.|.|1996
1974|5|30.97000000|.|.|1000|.|.|.|2004
1974|5|25.30000000|.|.|1000|11.5%|.|.|2013
1974|6|5897.60000000|.|.|1000|.|.|.|1914
1974|6|810.89000000|.|.|1000|.|.|.|1936
1974|6|195.35000000|.|.|1000|.|.|.|1953
1974|6|150.36000000|.|.|1000|.|.|.|1966
1974|6|126.47000000|.|.|1000|.|.|.|1971
1974|6|92.31000000|.|.|1000|.|.|.|1974
1974|6|59.94000000|.|.|1000|.|.|.|1981
1974|6|44.31000000|.|.|1000|.|.|.|1988
1974|6|36.10000000|.|.|1000|.|.|.|1996
1974|6|31.41000000|.|.|1000|.|.|.|2004
1974|6|25.66000000|.|.|1000|12.6%|.|.|2013
1974|7|5981.54000000|.|.|1000|.|.|.|1914
1974|7|822.43000000|.|.|1000|.|.|.|1936
1974|7|198.13000000|.|.|1000|.|.|.|1953
1974|7|152.50000000|.|.|1000|.|.|.|1966
1974|7|128.27000000|.|.|1000|.|.|.|1971
1974|7|93.63000000|.|.|1000|.|.|.|1974
1974|7|60.79000000|.|.|1000|.|.|.|1981
1974|7|44.94000000|.|.|1000|.|.|.|1988
1974|7|36.62000000|.|.|1000|.|.|.|1996
1974|7|31.86000000|.|.|1000|.|.|.|2004
1974|7|26.03000000|.|.|1000|13.7%|.|.|2013
1974|8|6058.02000000|.|.|1000|.|.|.|1914
1974|8|832.95000000|.|.|1000|.|.|.|1936
1974|8|200.66000000|.|.|1000|.|.|.|1953
1974|8|154.45000000|.|.|1000|.|.|.|1966
1974|8|129.91000000|.|.|1000|.|.|.|1971
1974|8|94.83000000|.|.|1000|.|.|.|1974
1974|8|61.57000000|.|.|1000|.|.|.|1981
1974|8|45.51000000|.|.|1000|.|.|.|1988
1974|8|37.08000000|.|.|1000|.|.|.|1996
1974|8|32.27000000|.|.|1000|.|.|.|2004
1974|8|26.36000000|.|.|1000|14.6%|.|.|2013
1974|9|6140.09000000|.|.|1000|.|.|.|1914
1974|9|844.23000000|.|.|1000|.|.|.|1936
1974|9|203.38000000|.|.|1000|.|.|.|1953
1974|9|156.54000000|.|.|1000|.|.|.|1966
1974|9|131.67000000|.|.|1000|.|.|.|1971
1974|9|96.11000000|.|.|1000|.|.|.|1974
1974|9|62.40000000|.|.|1000|.|.|.|1981
1974|9|46.13000000|.|.|1000|.|.|.|1988
1974|9|37.59000000|.|.|1000|.|.|.|1996
1974|9|32.70000000|.|.|1000|.|.|.|2004
1974|9|26.72000000|.|.|1000|15.6%|.|.|2013
1974|10|6192.32000000|.|.|1000|.|.|.|1914
1974|10|851.41000000|.|.|1000|.|.|.|1936
1974|10|205.11000000|.|.|1000|.|.|.|1953
1974|10|157.87000000|.|.|1000|.|.|.|1966
1974|10|132.79000000|.|.|1000|.|.|.|1971
1974|10|96.93000000|.|.|1000|.|.|.|1974
1974|10|62.93000000|.|.|1000|.|.|.|1981
1974|10|46.52000000|.|.|1000|.|.|.|1988
1974|10|37.91000000|.|.|1000|.|.|.|1996
1974|10|32.98000000|.|.|1000|.|.|.|2004
1974|10|26.95000000|.|.|1000|15.8%|.|.|2013
1974|11|6257.61000000|.|.|1000|.|.|.|1914
1974|11|860.39000000|.|.|1000|.|.|.|1936
1974|11|207.27000000|.|.|1000|.|.|.|1953
1974|11|159.54000000|.|.|1000|.|.|.|1966
1974|11|134.19000000|.|.|1000|.|.|.|1971
1974|11|97.95000000|.|.|1000|.|.|.|1974
1974|11|63.60000000|.|.|1000|.|.|.|1981
1974|11|47.01000000|.|.|1000|.|.|.|1988
1974|11|38.31000000|.|.|1000|.|.|.|1996
1974|11|33.33000000|.|.|1000|.|.|.|2004
1974|11|27.23000000|.|.|1000|16.3%|.|.|2013
1974|12|6301.44000000|.|.|1000|.|.|.|1914
1974|12|866.42000000|.|.|1000|.|.|.|1936
1974|12|208.72000000|.|.|1000|.|.|.|1953
1974|12|160.66000000|.|.|1000|.|.|.|1966
1974|12|135.13000000|.|.|1000|.|.|.|1971
1974|12|98.64000000|.|.|1000|.|.|.|1974
1974|12|64.04000000|.|.|1000|.|.|.|1981
1974|12|47.34000000|.|.|1000|.|.|.|1988
1974|12|38.57000000|.|.|1000|.|.|.|1996
1974|12|33.56000000|.|.|1000|.|.|.|2004
1974|12|27.42000000|.|.|1000|15.7%|.|.|2013
1975|1|6369.52000000|.|.|1000|.|.|.|1914
1975|1|875.78000000|.|.|1000|.|.|.|1936
1975|1|210.98000000|.|.|1000|.|.|.|1953
1975|1|162.39000000|.|.|1000|.|.|.|1966
1975|1|136.59000000|.|.|1000|.|.|.|1971
1975|1|99.70000000|.|.|1000|.|.|.|1974
1975|1|64.74000000|.|.|1000|.|.|.|1981
1975|1|47.85000000|.|.|1000|.|.|.|1988
1975|1|38.99000000|.|.|1000|.|.|.|1996
1975|1|33.93000000|.|.|1000|.|.|.|2004
1975|1|27.72000000|.|.|1000|15.6%|.|.|2013
1975|2|6441.34000000|.|.|1000|.|.|.|1914
1975|2|885.65000000|.|.|1000|.|.|.|1936
1975|2|213.36000000|.|.|1000|.|.|.|1953
1975|2|164.22000000|.|.|1000|.|.|.|1966
1975|2|138.13000000|.|.|1000|.|.|.|1971
1975|2|100.83000000|.|.|1000|.|.|.|1974
1975|2|65.47000000|.|.|1000|.|.|.|1981
1975|2|48.39000000|.|.|1000|.|.|.|1988
1975|2|39.43000000|.|.|1000|.|.|.|1996
1975|2|34.31000000|.|.|1000|.|.|.|2004
1975|2|28.03000000|.|.|1000|15.4%|.|.|2013
1975|3|6483.77000000|.|.|1000|.|.|.|1914
1975|3|891.49000000|.|.|1000|.|.|.|1936
1975|3|214.76000000|.|.|1000|.|.|.|1953
1975|3|165.30000000|.|.|1000|.|.|.|1966
1975|3|139.04000000|.|.|1000|.|.|.|1971
1975|3|101.49000000|.|.|1000|.|.|.|1974
1975|3|65.90000000|.|.|1000|.|.|.|1981
1975|3|48.71000000|.|.|1000|.|.|.|1988
1975|3|39.69000000|.|.|1000|.|.|.|1996
1975|3|34.53000000|.|.|1000|.|.|.|2004
1975|3|28.22000000|.|.|1000|14.8%|.|.|2013
1975|4|6556.05000000|.|.|1000|.|.|.|1914
1975|4|901.42000000|.|.|1000|.|.|.|1936
1975|4|217.16000000|.|.|1000|.|.|.|1953
1975|4|167.15000000|.|.|1000|.|.|.|1966
1975|4|140.59000000|.|.|1000|.|.|.|1971
1975|4|102.62000000|.|.|1000|.|.|.|1974
1975|4|66.63000000|.|.|1000|.|.|.|1981
1975|4|49.26000000|.|.|1000|.|.|.|1988
1975|4|40.13000000|.|.|1000|.|.|.|1996
1975|4|34.92000000|.|.|1000|.|.|.|2004
1975|4|28.53000000|.|.|1000|14.4%|.|.|2013
1975|5|6611.08000000|.|.|1000|.|.|.|1914
1975|5|908.99000000|.|.|1000|.|.|.|1936
1975|5|218.98000000|.|.|1000|.|.|.|1953
1975|5|168.55000000|.|.|1000|.|.|.|1966
1975|5|141.77000000|.|.|1000|.|.|.|1971
1975|5|103.48000000|.|.|1000|.|.|.|1974
1975|5|67.19000000|.|.|1000|.|.|.|1981
1975|5|49.67000000|.|.|1000|.|.|.|1988
1975|5|40.47000000|.|.|1000|.|.|.|1996
1975|5|35.21000000|.|.|1000|.|.|.|2004
1975|5|28.77000000|.|.|1000|13.7%|.|.|2013
1975|6|6634.86000000|.|.|1000|.|.|.|1914
1975|6|912.26000000|.|.|1000|.|.|.|1936
1975|6|219.77000000|.|.|1000|.|.|.|1953
1975|6|169.16000000|.|.|1000|.|.|.|1966
1975|6|142.28000000|.|.|1000|.|.|.|1971
1975|6|103.85000000|.|.|1000|.|.|.|1974
1975|6|67.43000000|.|.|1000|.|.|.|1981
1975|6|49.85000000|.|.|1000|.|.|.|1988
1975|6|40.62000000|.|.|1000|.|.|.|1996
1975|6|35.34000000|.|.|1000|.|.|.|2004
1975|6|28.87000000|.|.|1000|12.5%|.|.|2013
1975|7|6698.75000000|.|.|1000|.|.|.|1914
1975|7|921.04000000|.|.|1000|.|.|.|1936
1975|7|221.88000000|.|.|1000|.|.|.|1953
1975|7|170.79000000|.|.|1000|.|.|.|1966
1975|7|143.65000000|.|.|1000|.|.|.|1971
1975|7|104.85000000|.|.|1000|.|.|.|1974
1975|7|68.08000000|.|.|1000|.|.|.|1981
1975|7|50.33000000|.|.|1000|.|.|.|1988
1975|7|41.01000000|.|.|1000|.|.|.|1996
1975|7|35.68000000|.|.|1000|.|.|.|2004
1975|7|29.15000000|.|.|1000|12.0%|.|.|2013
1975|8|6749.58000000|.|.|1000|.|.|.|1914
1975|8|928.03000000|.|.|1000|.|.|.|1936
1975|8|223.57000000|.|.|1000|.|.|.|1953
1975|8|172.08000000|.|.|1000|.|.|.|1966
1975|8|144.74000000|.|.|1000|.|.|.|1971
1975|8|105.65000000|.|.|1000|.|.|.|1974
1975|8|68.60000000|.|.|1000|.|.|.|1981
1975|8|50.71000000|.|.|1000|.|.|.|1988
1975|8|41.32000000|.|.|1000|.|.|.|1996
1975|8|35.95000000|.|.|1000|.|.|.|2004
1975|8|29.37000000|.|.|1000|11.4%|.|.|2013
1975|9|6807.40000000|.|.|1000|.|.|.|1914
1975|9|935.98000000|.|.|1000|.|.|.|1936
1975|9|225.48000000|.|.|1000|.|.|.|1953
1975|9|173.56000000|.|.|1000|.|.|.|1966
1975|9|145.98000000|.|.|1000|.|.|.|1971
1975|9|106.56000000|.|.|1000|.|.|.|1974
1975|9|69.19000000|.|.|1000|.|.|.|1981
1975|9|51.14000000|.|.|1000|.|.|.|1988
1975|9|41.67000000|.|.|1000|.|.|.|1996
1975|9|36.26000000|.|.|1000|.|.|.|2004
1975|9|29.62000000|.|.|1000|10.9%|.|.|2013
1975|10|6884.81000000|.|.|1000|.|.|.|1914
1975|10|946.63000000|.|.|1000|.|.|.|1936
1975|10|228.05000000|.|.|1000|.|.|.|1953
1975|10|175.53000000|.|.|1000|.|.|.|1966
1975|10|147.64000000|.|.|1000|.|.|.|1971
1975|10|107.77000000|.|.|1000|.|.|.|1974
1975|10|69.97000000|.|.|1000|.|.|.|1981
1975|10|51.73000000|.|.|1000|.|.|.|1988
1975|10|42.15000000|.|.|1000|.|.|.|1996
1975|10|36.67000000|.|.|1000|.|.|.|2004
1975|10|29.96000000|.|.|1000|11.2%|.|.|2013
1975|11|6958.96000000|.|.|1000|.|.|.|1914
1975|11|956.82000000|.|.|1000|.|.|.|1936
1975|11|230.50000000|.|.|1000|.|.|.|1953
1975|11|177.42000000|.|.|1000|.|.|.|1966
1975|11|149.23000000|.|.|1000|.|.|.|1971
1975|11|108.93000000|.|.|1000|.|.|.|1974
1975|11|70.73000000|.|.|1000|.|.|.|1981
1975|11|52.28000000|.|.|1000|.|.|.|1988
1975|11|42.60000000|.|.|1000|.|.|.|1996
1975|11|37.07000000|.|.|1000|.|.|.|2004
1975|11|30.28000000|.|.|1000|11.2%|.|.|2013
1975|12|6996.26000000|.|.|1000|.|.|.|1914
1975|12|961.95000000|.|.|1000|.|.|.|1936
1975|12|231.74000000|.|.|1000|.|.|.|1953
1975|12|178.37000000|.|.|1000|.|.|.|1966
1975|12|150.03000000|.|.|1000|.|.|.|1971
1975|12|109.51000000|.|.|1000|.|.|.|1974
1975|12|71.11000000|.|.|1000|.|.|.|1981
1975|12|52.56000000|.|.|1000|.|.|.|1988
1975|12|42.83000000|.|.|1000|.|.|.|1996
1975|12|37.26000000|.|.|1000|.|.|.|2004
1975|12|30.45000000|.|.|1000|11.0%|.|.|2013
1976|1|7059.22000000|.|.|1000|.|.|.|1914
1976|1|970.61000000|.|.|1000|.|.|.|1936
1976|1|233.82000000|.|.|1000|.|.|.|1953
1976|1|179.98000000|.|.|1000|.|.|.|1966
1976|1|151.38000000|.|.|1000|.|.|.|1971
1976|1|110.50000000|.|.|1000|.|.|.|1974
1976|1|71.75000000|.|.|1000|.|.|.|1981
1976|1|53.04000000|.|.|1000|.|.|.|1988
1976|1|43.21000000|.|.|1000|.|.|.|1996
1976|1|37.60000000|.|.|1000|.|.|.|2004
1976|1|30.72000000|.|.|1000|10.8%|.|.|2013
1976|2|7083.47000000|.|.|1000|.|.|.|1914
1976|2|973.94000000|.|.|1000|.|.|.|1936
1976|2|234.63000000|.|.|1000|.|.|.|1953
1976|2|180.59000000|.|.|1000|.|.|.|1966
1976|2|151.90000000|.|.|1000|.|.|.|1971
1976|2|110.88000000|.|.|1000|.|.|.|1974
1976|2|71.99000000|.|.|1000|.|.|.|1981
1976|2|53.22000000|.|.|1000|.|.|.|1988
1976|2|43.36000000|.|.|1000|.|.|.|1996
1976|2|37.73000000|.|.|1000|.|.|.|2004
1976|2|30.83000000|.|.|1000|9.99%|.|.|2013
1976|3|7128.70000000|.|.|1000|.|.|.|1914
1976|3|980.16000000|.|.|1000|.|.|.|1936
1976|3|236.13000000|.|.|1000|.|.|.|1953
1976|3|181.75000000|.|.|1000|.|.|.|1966
1976|3|152.87000000|.|.|1000|.|.|.|1971
1976|3|111.58000000|.|.|1000|.|.|.|1974
1976|3|72.45000000|.|.|1000|.|.|.|1981
1976|3|53.56000000|.|.|1000|.|.|.|1988
1976|3|43.64000000|.|.|1000|.|.|.|1996
1976|3|37.97000000|.|.|1000|.|.|.|2004
1976|3|31.02000000|.|.|1000|9.96%|.|.|2013
1976|4|7193.99000000|.|.|1000|.|.|.|1914
1976|4|989.14000000|.|.|1000|.|.|.|1936
1976|4|238.29000000|.|.|1000|.|.|.|1953
1976|4|183.41000000|.|.|1000|.|.|.|1966
1976|4|154.27000000|.|.|1000|.|.|.|1971
1976|4|112.61000000|.|.|1000|.|.|.|1974
1976|4|73.11000000|.|.|1000|.|.|.|1981
1976|4|54.05000000|.|.|1000|.|.|.|1988
1976|4|44.04000000|.|.|1000|.|.|.|1996
1976|4|38.32000000|.|.|1000|.|.|.|2004
1976|4|31.31000000|.|.|1000|9.74%|.|.|2013
1976|5|7246.68000000|.|.|1000|.|.|.|1914
1976|5|996.38000000|.|.|1000|.|.|.|1936
1976|5|240.03000000|.|.|1000|.|.|.|1953
1976|5|184.76000000|.|.|1000|.|.|.|1966
1976|5|155.40000000|.|.|1000|.|.|.|1971
1976|5|113.43000000|.|.|1000|.|.|.|1974
1976|5|73.65000000|.|.|1000|.|.|.|1981
1976|5|54.44000000|.|.|1000|.|.|.|1988
1976|5|44.36000000|.|.|1000|.|.|.|1996
1976|5|38.60000000|.|.|1000|.|.|.|2004
1976|5|31.54000000|.|.|1000|9.63%|.|.|2013
1976|6|7258.01000000|.|.|1000|.|.|.|1914
1976|6|997.94000000|.|.|1000|.|.|.|1936
1976|6|240.41000000|.|.|1000|.|.|.|1953
1976|6|185.05000000|.|.|1000|.|.|.|1966
1976|6|155.65000000|.|.|1000|.|.|.|1971
1976|6|113.61000000|.|.|1000|.|.|.|1974
1976|6|73.77000000|.|.|1000|.|.|.|1981
1976|6|54.53000000|.|.|1000|.|.|.|1988
1976|6|44.43000000|.|.|1000|.|.|.|1996
1976|6|38.66000000|.|.|1000|.|.|.|2004
